transaction_id,timestamp,customer_id,customer_account_age_days,merchant_id,merchant_category,amount,payment_method,device_id,ip_address,card_id,city,is_fraud,fraud_scenario
tx_0015116,2026-02-06 13:46:02+00:00,cust_01523,669,merch_0064,groceries,1492.34,upi,dev_02856,198.51.203.31,card_01317,Hyderabad,0,legitimate
tx_0015117,2026-02-06 13:46:49+00:00,cust_00366,302,merch_0032,groceries,1278.95,debit_card,dev_01941,198.51.6.140,card_01309,Pune,0,legitimate
tx_0015118,2026-02-06 13:48:36+00:00,cust_00004,321,merch_0103,groceries,436.78,credit_card,dev_02012,198.51.186.64,card_00614,Lucknow,0,legitimate
tx_0015119,2026-02-06 13:48:53+00:00,cust_00970,489,merch_0132,gaming,2180.82,debit_card,dev_02522,198.51.66.85,card_01595,Pune,0,legitimate
tx_0015120,2026-02-06 13:49:42+00:00,cust_00868,301,merch_0066,utility,1312.21,credit_card,dev_02923,198.51.92.73,card_00709,Lucknow,0,legitimate
tx_0015121,2026-02-06 13:50:41+00:00,cust_00578,456,merch_0042,travel,745.79,credit_card,dev_01808,198.51.246.213,card_02470,Ahmedabad,0,legitimate
tx_0015122,2026-02-06 13:51:02+00:00,cust_01641,330,merch_0111,food_delivery,2801.66,debit_card,dev_01686,198.51.139.123,card_00428,Mumbai,0,legitimate
tx_0015123,2026-02-06 13:52:25+00:00,cust_01893,428,merch_0043,electronics,270.69,wallet,dev_01208,198.51.207.22,card_02083,Jaipur,0,legitimate
tx_0015124,2026-02-06 13:54:50+00:00,cust_01817,717,merch_0037,luxury_goods,5130.01,netbanking,dev_02963,198.51.221.40,card_01978,Lucknow,0,legitimate
tx_0015125,2026-02-06 13:57:56+00:00,cust_01292,244,merch_0010,crypto_exchange,928.06,credit_card,dev_00639,198.51.96.218,card_01181,Hyderabad,0,legitimate
tx_0015126,2026-02-06 13:58:37+00:00,cust_00241,693,merch_0049,digital_goods,2146.91,debit_card,dev_00955,198.51.161.114,card_02077,Delhi NCR,0,legitimate
tx_0015127,2026-02-06 14:01:40+00:00,cust_00475,282,merch_0064,groceries,1146.74,credit_card,dev_00210,198.51.197.186,card_01248,Hyderabad,0,legitimate
tx_0015128,2026-02-06 14:08:30+00:00,cust_00973,26,merch_0080,digital_goods,3456.88,debit_card,dev_02265,198.51.37.91,card_01524,Kolkata,0,legitimate
tx_0015129,2026-02-06 14:10:15+00:00,cust_01505,780,merch_0110,electronics,4866.14,debit_card,dev_02040,198.51.102.189,card_00209,Hyderabad,0,legitimate
tx_0015130,2026-02-06 14:12:15+00:00,cust_01043,862,merch_0014,utility,2805.9,debit_card,dev_02555,198.51.97.213,card_01733,Bengaluru,0,legitimate
tx_0015131,2026-02-06 14:13:22+00:00,cust_00958,801,merch_0116,fashion,3283.51,debit_card,dev_00581,198.51.105.18,card_00604,Delhi NCR,0,legitimate
tx_0015132,2026-02-06 14:14:33+00:00,cust_synth_c_025,34,merch_0070,utility,1822.14,credit_card,dev_c_test_010,198.51.88.52,card_stolen_sigma_03,Mumbai,1,coordinated_card_cycle
tx_0015133,2026-02-06 14:15:36+00:00,cust_01303,306,merch_0005,food_delivery,2471.8,credit_card,dev_01880,198.51.146.3,card_01361,Jaipur,0,legitimate
tx_0015134,2026-02-06 14:21:31+00:00,cust_01541,396,merch_0068,groceries,3610.15,netbanking,dev_00647,198.51.244.112,card_02155,Pune,0,legitimate
tx_0015135,2026-02-06 14:24:23+00:00,cust_01568,639,merch_0103,groceries,1513.94,upi,dev_02421,198.51.120.17,card_02227,Pune,0,legitimate
tx_0015136,2026-02-06 14:29:46+00:00,cust_00396,788,merch_0136,digital_goods,7997.96,debit_card,dev_02091,198.51.239.61,card_01673,Pune,0,legitimate
tx_0015137,2026-02-06 14:31:07+00:00,cust_01749,436,merch_0114,digital_goods,3441.36,credit_card,dev_02382,198.51.231.156,card_02336,Ahmedabad,0,legitimate
tx_0015138,2026-02-06 14:31:21+00:00,cust_00904,750,merch_0142,digital_goods,1282.26,debit_card,dev_02947,198.51.190.237,card_00217,Kolkata,0,legitimate
tx_0015139,2026-02-06 14:32:26+00:00,cust_01103,870,merch_0031,travel,2196.96,credit_card,dev_00464,198.51.231.65,card_00118,Bengaluru,0,legitimate
tx_0015140,2026-02-06 14:33:00+00:00,cust_01720,510,merch_0074,groceries,8024.84,credit_card,dev_02407,198.51.2.145,card_01449,Kolkata,0,legitimate
tx_0015141,2026-02-06 14:34:16+00:00,cust_00811,694,merch_0067,utility,803.77,credit_card,dev_00597,198.51.240.194,card_02437,Kolkata,0,legitimate
tx_0015142,2026-02-06 14:41:07+00:00,cust_00231,982,merch_0054,food_delivery,1014.22,upi,dev_00398,198.51.101.118,card_00247,Chennai,0,legitimate
tx_0015143,2026-02-06 15:00:16+00:00,cust_01802,328,merch_0051,groceries,2226.55,upi,dev_02949,198.51.254.90,card_02136,Mumbai,0,legitimate
tx_0015144,2026-02-06 15:00:54+00:00,cust_01967,485,merch_0009,utility,1071.72,debit_card,dev_02328,198.51.140.110,card_00242,Kolkata,0,legitimate
tx_0015145,2026-02-06 15:04:43+00:00,cust_01553,631,merch_0043,electronics,725.47,credit_card,dev_02405,198.51.128.128,card_01433,Kolkata,0,legitimate
tx_0015146,2026-02-06 15:04:44+00:00,cust_00255,713,merch_0147,groceries,3473.38,wallet,dev_00952,198.51.164.99,card_01334,Pune,0,legitimate
tx_0015147,2026-02-06 15:05:29+00:00,cust_00524,213,merch_0066,utility,20600.14,credit_card,dev_01276,198.51.161.113,card_00528,Pune,0,legitimate
tx_0015148,2026-02-06 15:06:14+00:00,cust_00500,19,merch_0118,fashion,3979.94,netbanking,dev_00331,198.51.83.108,card_00498,Kolkata,0,legitimate
tx_0015149,2026-02-06 15:09:28+00:00,cust_01606,520,merch_0094,utility,2516.47,upi,dev_00149,198.51.123.102,card_02007,Bengaluru,0,legitimate
tx_0015150,2026-02-06 15:13:02+00:00,cust_01999,485,merch_0060,electronics,14743.85,credit_card,dev_02377,198.51.136.220,card_01940,Ahmedabad,0,legitimate
tx_0015151,2026-02-06 15:17:25+00:00,cust_00676,668,merch_0035,fashion,13822.77,debit_card,dev_02404,198.51.249.63,card_02257,Pune,0,legitimate
tx_0015152,2026-02-06 15:19:32+00:00,cust_00920,39,merch_0033,digital_goods,917.22,netbanking,dev_00949,198.51.199.150,card_00226,Jaipur,0,legitimate
tx_0015153,2026-02-06 15:31:42+00:00,cust_01109,443,merch_0118,fashion,3712.09,credit_card,dev_00156,198.51.9.67,card_02326,Lucknow,0,legitimate
tx_0015154,2026-02-06 15:33:37+00:00,cust_01530,937,merch_0019,electronics,2797.06,debit_card,dev_00102,198.51.147.74,card_02328,Bengaluru,0,legitimate
tx_0015155,2026-02-06 15:35:10+00:00,cust_00554,799,merch_0141,electronics,1357.72,credit_card,dev_01702,198.51.29.166,card_02195,Bengaluru,0,legitimate
tx_0015156,2026-02-06 15:42:56+00:00,cust_00443,196,merch_0038,fashion,3033.87,credit_card,dev_02654,198.51.7.74,card_01410,Ahmedabad,0,legitimate
tx_0015157,2026-02-06 15:43:49+00:00,cust_00103,92,merch_0077,food_delivery,2451.02,credit_card,dev_01624,198.51.157.4,card_01662,Bengaluru,0,legitimate
tx_0015158,2026-02-06 15:46:25+00:00,cust_01488,624,merch_0120,digital_goods,5089.37,upi,dev_00559,198.51.27.74,card_02369,Chennai,0,legitimate
tx_0015159,2026-02-06 15:46:54+00:00,cust_01225,422,merch_0035,fashion,4080.93,credit_card,dev_02002,198.51.187.40,card_00307,Pune,0,legitimate
tx_0015160,2026-02-06 15:47:21+00:00,cust_01644,15,merch_0054,food_delivery,911.99,debit_card,dev_00692,198.51.109.10,card_00863,Kolkata,0,legitimate
tx_0015161,2026-02-06 15:54:14+00:00,cust_00675,923,merch_0096,groceries,2139.08,credit_card,dev_01693,198.51.146.125,card_01814,Mumbai,0,legitimate
tx_0015162,2026-02-06 15:56:55+00:00,cust_01082,992,merch_0147,groceries,5160.5,upi,dev_02958,198.51.157.105,card_01554,Jaipur,0,legitimate
tx_0015163,2026-02-06 15:57:56+00:00,cust_00490,468,merch_0064,groceries,2858.92,upi,dev_02918,198.51.53.192,card_01546,Mumbai,0,legitimate
tx_0015164,2026-02-06 15:59:16+00:00,cust_00435,81,merch_0061,luxury_goods,1011.79,credit_card,dev_01232,198.51.60.53,card_02225,Chennai,0,legitimate
tx_0015165,2026-02-06 16:00:05+00:00,cust_00495,583,merch_0010,crypto_exchange,5240.39,credit_card,dev_00207,198.51.205.211,card_01965,Kolkata,0,legitimate
tx_0015166,2026-02-06 16:05:17+00:00,cust_01587,797,merch_0111,food_delivery,11732.28,netbanking,dev_02397,198.51.54.165,card_02483,Hyderabad,0,legitimate
tx_0015167,2026-02-06 16:05:41+00:00,cust_00325,71,merch_0063,food_delivery,3261.3,debit_card,dev_00726,198.51.65.248,card_01531,Chennai,0,legitimate
tx_0015168,2026-02-06 16:11:29+00:00,cust_00156,792,merch_0081,groceries,1574.35,upi,dev_02032,198.51.36.190,card_00913,Delhi NCR,0,legitimate
tx_0015169,2026-02-06 16:11:45+00:00,cust_00572,488,merch_0129,utility,2523.34,debit_card,dev_00441,198.51.121.69,card_01720,Mumbai,0,legitimate
tx_0015170,2026-02-06 16:11:55+00:00,cust_00183,844,merch_0025,fashion,2845.79,upi,dev_02079,198.51.159.234,card_00536,Hyderabad,0,legitimate
tx_0015171,2026-02-06 16:12:45+00:00,cust_00649,446,merch_0093,luxury_goods,1095.25,credit_card,dev_01876,198.51.85.57,card_01812,Pune,0,legitimate
tx_0015172,2026-02-06 16:16:59+00:00,cust_00086,748,merch_0120,digital_goods,2470.76,debit_card,dev_00762,198.51.96.214,card_00841,Hyderabad,0,legitimate
tx_0015173,2026-02-06 16:18:11+00:00,cust_00124,713,merch_0035,fashion,4420.44,netbanking,dev_01589,198.51.142.152,card_00134,Kolkata,0,legitimate
tx_0015174,2026-02-06 16:27:47+00:00,cust_01588,442,merch_0117,crypto_exchange,629.23,debit_card,dev_00348,198.51.73.132,card_00600,Kolkata,0,legitimate
tx_0015175,2026-02-06 16:34:21+00:00,cust_01874,61,merch_0024,digital_goods,1034.96,netbanking,dev_01137,198.51.235.237,card_01966,Ahmedabad,0,legitimate
tx_0015176,2026-02-06 16:34:48+00:00,cust_00369,488,merch_0054,food_delivery,5376.09,netbanking,dev_02845,198.51.141.135,card_00883,Kolkata,0,legitimate
tx_0015177,2026-02-06 16:38:29+00:00,cust_01045,488,merch_0047,crypto_exchange,463.2,debit_card,dev_01721,198.51.162.130,card_00000,Bengaluru,0,legitimate
tx_0015178,2026-02-06 16:39:08+00:00,cust_01440,431,merch_0060,electronics,1176.51,credit_card,dev_00879,198.51.23.72,card_01517,Pune,0,legitimate
tx_0015179,2026-02-06 16:41:25+00:00,cust_01986,537,merch_0098,fashion,2108.78,debit_card,dev_01143,198.51.217.79,card_01753,Hyderabad,0,legitimate
tx_0015180,2026-02-06 16:41:38+00:00,cust_00510,144,merch_0045,electronics,611.87,credit_card,dev_02906,198.51.133.169,card_02425,Lucknow,0,legitimate
tx_0015181,2026-02-06 16:43:30+00:00,cust_00487,99,merch_0024,digital_goods,4141.94,credit_card,dev_00644,198.51.197.224,card_01918,Mumbai,0,legitimate
tx_0015182,2026-02-06 16:45:32+00:00,cust_01777,45,merch_0121,electronics,4102.01,credit_card,dev_01629,198.51.175.128,card_01173,Jaipur,0,legitimate
tx_0015183,2026-02-06 16:50:04+00:00,cust_01244,340,merch_0015,food_delivery,14267.29,credit_card,dev_00279,198.51.152.26,card_00337,Kolkata,0,legitimate
tx_0015184,2026-02-06 16:52:50+00:00,cust_00642,590,merch_0094,utility,4593.85,debit_card,dev_01537,198.51.43.81,card_01887,Ahmedabad,0,legitimate
tx_0015185,2026-02-06 16:53:05+00:00,cust_00800,157,merch_0136,digital_goods,679.01,credit_card,dev_00035,198.51.101.118,card_00758,Jaipur,0,legitimate
tx_0015186,2026-02-06 16:53:10+00:00,cust_01877,241,merch_0011,fashion,5102.94,netbanking,dev_01911,198.51.126.22,card_01586,Kolkata,0,legitimate
tx_0015187,2026-02-06 16:54:26+00:00,cust_00809,823,merch_0079,gaming,1198.61,netbanking,dev_02794,198.51.10.95,card_00581,Pune,0,legitimate
tx_0015188,2026-02-06 16:54:34+00:00,cust_synth_ip_021,10,merch_0107,electronics,1978.75,upi,dev_synth_ip_008,198.51.44.99,card_synth_ip_018,Delhi NCR,1,coordinated_ip_farm
tx_0015189,2026-02-06 16:58:14+00:00,cust_00945,180,merch_0129,utility,642.96,upi,dev_02928,198.51.39.114,card_02065,Delhi NCR,0,legitimate
tx_0015190,2026-02-06 16:59:15+00:00,cust_synth_c_013,7,merch_0082,utility,3150.72,credit_card,dev_c_test_006,198.51.88.36,card_stolen_sigma_03,Mumbai,1,coordinated_card_cycle
tx_0015191,2026-02-06 16:59:24+00:00,cust_00383,954,merch_0118,fashion,655.15,wallet,dev_01303,198.51.237.168,card_01870,Mumbai,0,legitimate
tx_0015192,2026-02-06 17:01:09+00:00,cust_00956,599,merch_0144,groceries,1797.27,credit_card,dev_00552,198.51.104.129,card_02413,Ahmedabad,0,legitimate
tx_0015193,2026-02-06 17:01:16+00:00,cust_00698,254,merch_0132,gaming,979.35,upi,dev_01267,198.51.80.6,card_00265,Hyderabad,0,legitimate
tx_0015194,2026-02-06 17:01:39+00:00,cust_00323,13,merch_0071,groceries,3275.4,debit_card,dev_00590,198.51.199.3,card_01647,Ahmedabad,0,legitimate
tx_0015195,2026-02-06 17:03:37+00:00,cust_synth_c_029,12,merch_0144,utility,4083.38,credit_card,dev_c_test_002,198.51.88.83,card_stolen_sigma_03,Mumbai,1,coordinated_card_cycle
tx_0015196,2026-02-06 17:03:55+00:00,cust_00758,352,merch_0083,utility,4135.21,credit_card,dev_00733,198.51.75.141,card_01321,Mumbai,0,legitimate
tx_0015197,2026-02-06 17:05:42+00:00,cust_00144,764,merch_0135,luxury_goods,792.29,netbanking,dev_00369,198.51.76.188,card_02401,Delhi NCR,0,legitimate
tx_0015198,2026-02-06 17:05:56+00:00,cust_00745,788,merch_0107,groceries,7123.87,credit_card,dev_01238,198.51.177.69,card_02400,Pune,0,legitimate
tx_0015199,2026-02-06 17:08:32+00:00,cust_00263,868,merch_0124,groceries,1475.44,debit_card,dev_02370,198.51.92.115,card_02402,Chennai,0,legitimate
tx_0015200,2026-02-06 17:14:59+00:00,cust_01605,708,merch_0095,fashion,2454.1,credit_card,dev_02742,198.51.210.42,card_01740,Bengaluru,0,legitimate
tx_0015201,2026-02-06 17:19:31+00:00,cust_01965,666,merch_0149,fashion,6091.5,credit_card,dev_02016,198.51.4.19,card_01875,Jaipur,0,legitimate
tx_0015202,2026-02-06 17:25:43+00:00,cust_00647,143,merch_0051,groceries,488.51,credit_card,dev_00993,198.51.10.210,card_00663,Hyderabad,0,legitimate
tx_0015203,2026-02-06 17:27:40+00:00,cust_00599,507,merch_0009,utility,364.31,credit_card,dev_00166,198.51.138.218,card_02008,Ahmedabad,0,legitimate
tx_0015204,2026-02-06 17:31:07+00:00,cust_01726,532,merch_0120,digital_goods,668.76,upi,dev_01415,198.51.208.5,card_02296,Chennai,0,legitimate
tx_0015205,2026-02-06 17:31:26+00:00,cust_01055,313,merch_0134,food_delivery,2685.23,debit_card,dev_00983,198.51.216.37,card_01657,Ahmedabad,0,legitimate
tx_0015206,2026-02-06 17:33:58+00:00,cust_00735,516,merch_0106,groceries,1429.89,credit_card,dev_01632,198.51.32.33,card_02032,Chennai,0,legitimate
tx_0015207,2026-02-06 17:34:49+00:00,cust_01738,556,merch_0031,travel,2740.21,credit_card,dev_01656,198.51.90.109,card_01693,Mumbai,0,legitimate
tx_0015208,2026-02-06 17:38:14+00:00,cust_01883,227,merch_0020,utility,1189.35,credit_card,dev_00780,198.51.196.12,card_02422,Bengaluru,0,legitimate
tx_0015209,2026-02-06 17:38:57+00:00,cust_01199,61,merch_0080,digital_goods,779.45,credit_card,dev_02064,198.51.207.235,card_00153,Delhi NCR,0,legitimate
tx_0015210,2026-02-06 17:40:32+00:00,cust_00463,488,merch_0087,groceries,202.48,netbanking,dev_00554,198.51.148.253,card_01661,Pune,0,legitimate
tx_0015211,2026-02-06 17:41:08+00:00,cust_00473,43,merch_0104,fashion,1599.8,upi,dev_01671,198.51.247.135,card_01701,Mumbai,0,legitimate
tx_0015212,2026-02-06 17:45:52+00:00,cust_01587,797,merch_0120,digital_goods,3120.89,credit_card,dev_02397,198.51.54.165,card_02483,Hyderabad,0,legitimate
tx_0015213,2026-02-06 17:45:54+00:00,cust_00938,451,merch_0070,digital_goods,3125.45,wallet,dev_02756,198.51.66.93,card_00002,Ahmedabad,0,legitimate
tx_0015214,2026-02-06 17:48:24+00:00,cust_00400,883,merch_0133,travel,2056.35,credit_card,dev_02353,198.51.145.235,card_01172,Mumbai,0,legitimate
tx_0015215,2026-02-06 17:50:38+00:00,cust_00091,876,merch_0106,groceries,921.69,upi,dev_01523,198.51.132.118,card_01276,Hyderabad,0,legitimate
tx_0015216,2026-02-06 17:50:45+00:00,cust_01801,882,merch_0080,digital_goods,1209.43,debit_card,dev_02318,198.51.69.88,card_01137,Chennai,0,legitimate
tx_0015217,2026-02-06 17:53:49+00:00,cust_00629,670,merch_0104,fashion,297.94,upi,dev_01763,198.51.117.6,card_00797,Mumbai,0,legitimate
tx_0015218,2026-02-06 17:54:30+00:00,cust_00817,44,merch_0017,digital_goods,2100.72,upi,dev_02177,198.51.16.32,card_02016,Ahmedabad,0,legitimate
tx_0015219,2026-02-06 17:55:32+00:00,cust_01320,90,merch_0075,food_delivery,1239.34,credit_card,dev_01924,198.51.181.191,card_01359,Bengaluru,0,legitimate
tx_0015220,2026-02-06 17:56:04+00:00,cust_01367,712,merch_0109,groceries,4637.35,upi,dev_01227,198.51.6.81,card_01304,Hyderabad,0,legitimate
tx_0015221,2026-02-06 17:57:55+00:00,cust_00183,844,merch_0028,digital_goods,2449.21,upi,dev_02079,198.51.159.234,card_00536,Hyderabad,0,legitimate
tx_0015222,2026-02-06 17:58:52+00:00,cust_00316,744,merch_0104,fashion,1021.51,upi,dev_02732,198.51.228.62,card_01881,Delhi NCR,0,legitimate
tx_0015223,2026-02-06 18:00:11+00:00,cust_00872,346,merch_0016,luxury_goods,2356.89,upi,dev_02774,198.51.22.60,card_01926,Lucknow,0,legitimate
tx_0015224,2026-02-06 18:02:19+00:00,cust_00747,66,merch_0085,utility,4191.16,wallet,dev_00376,198.51.169.59,card_00551,Bengaluru,0,legitimate
tx_0015225,2026-02-06 18:03:16+00:00,cust_00431,88,merch_0004,luxury_goods,5428.84,debit_card,dev_02954,198.51.8.225,card_00269,Kolkata,0,legitimate
tx_0015226,2026-02-06 18:03:26+00:00,cust_01629,90,merch_0140,utility,2334.3,upi,dev_02580,198.51.145.248,card_01955,Chennai,0,legitimate
tx_0015227,2026-02-06 18:04:05+00:00,cust_00254,182,merch_0003,fashion,689.18,wallet,dev_02795,198.51.212.95,card_01751,Hyderabad,0,legitimate
tx_0015228,2026-02-06 18:04:47+00:00,cust_00327,118,merch_0042,travel,3440.45,debit_card,dev_02188,198.51.106.148,card_01296,Mumbai,0,legitimate
tx_0015229,2026-02-06 18:05:05+00:00,cust_00000,218,merch_0035,fashion,3717.5,upi,dev_00899,198.51.73.192,card_00872,Ahmedabad,0,legitimate
tx_0015230,2026-02-06 18:05:30+00:00,cust_00994,545,merch_0124,groceries,1817.61,credit_card,dev_00137,198.51.112.70,card_01545,Pune,0,legitimate
tx_0015231,2026-02-06 18:06:50+00:00,cust_00214,307,merch_0074,groceries,818.29,upi,dev_02642,198.51.18.98,card_00442,Kolkata,0,legitimate
tx_0015232,2026-02-06 18:08:48+00:00,cust_01185,224,merch_0095,fashion,767.26,netbanking,dev_02744,198.51.140.115,card_02229,Delhi NCR,0,legitimate
tx_0015233,2026-02-06 18:10:05+00:00,cust_01448,299,merch_0008,groceries,979.01,upi,dev_00172,198.51.154.211,card_00855,Jaipur,0,legitimate
tx_0015234,2026-02-06 18:10:58+00:00,cust_00253,675,merch_0083,utility,1072.58,credit_card,dev_01734,198.51.62.161,card_00768,Delhi NCR,0,legitimate
tx_0015235,2026-02-06 18:11:40+00:00,cust_00551,22,merch_0044,digital_goods,3123.68,debit_card,dev_01910,198.51.180.27,card_01806,Bengaluru,0,legitimate
tx_0015236,2026-02-06 18:14:45+00:00,cust_00637,600,merch_0121,electronics,657.94,wallet,dev_01084,198.51.28.78,card_00404,Jaipur,0,legitimate
tx_0015237,2026-02-06 18:15:24+00:00,cust_01983,320,merch_0021,fashion,566.16,upi,dev_02343,198.51.99.203,card_02069,Kolkata,0,legitimate
tx_0015238,2026-02-06 18:15:34+00:00,cust_00361,809,merch_0102,luxury_goods,4242.98,debit_card,dev_00371,198.51.252.166,card_00894,Delhi NCR,0,legitimate
tx_0015239,2026-02-06 18:19:18+00:00,cust_00149,280,merch_0000,digital_goods,3691.98,credit_card,dev_02074,198.51.235.71,card_00212,Delhi NCR,0,legitimate
tx_0015240,2026-02-06 18:19:52+00:00,cust_00476,111,merch_0012,food_delivery,3348.45,debit_card,dev_02386,198.51.203.2,card_00185,Ahmedabad,0,legitimate
tx_0015241,2026-02-06 18:21:56+00:00,cust_00850,817,merch_0131,travel,1135.65,upi,dev_01112,198.51.189.32,card_00045,Ahmedabad,0,legitimate
tx_0015242,2026-02-06 18:22:51+00:00,cust_00391,899,merch_0149,fashion,1227.85,netbanking,dev_01606,198.51.225.144,card_01436,Delhi NCR,0,legitimate
tx_0015243,2026-02-06 18:23:25+00:00,cust_00181,763,merch_0080,digital_goods,2025.01,credit_card,dev_00881,198.51.163.43,card_00673,Pune,0,legitimate
tx_0015244,2026-02-06 18:26:02+00:00,cust_00312,316,merch_0147,groceries,9196.7,credit_card,dev_00069,198.51.102.61,card_01028,Hyderabad,0,legitimate
tx_0015245,2026-02-06 18:28:05+00:00,cust_00480,840,merch_0092,crypto_exchange,5318.34,debit_card,dev_00154,198.51.226.131,card_00281,Kolkata,0,legitimate
tx_0015246,2026-02-06 18:29:04+00:00,cust_00927,684,merch_0031,travel,2742.71,netbanking,dev_00723,198.51.87.56,card_00794,Pune,0,legitimate
tx_0015247,2026-02-06 18:31:06+00:00,cust_00163,546,merch_0028,digital_goods,1755.72,wallet,dev_00601,198.51.209.120,card_00295,Hyderabad,0,legitimate
tx_0015248,2026-02-06 18:31:34+00:00,cust_01073,794,merch_0144,groceries,548.51,wallet,dev_00626,198.51.206.145,card_01906,Jaipur,0,legitimate
tx_0015249,2026-02-06 18:32:15+00:00,cust_00085,459,merch_0027,fashion,5273.46,credit_card,dev_01321,198.51.12.211,card_00451,Hyderabad,0,legitimate
tx_0015250,2026-02-06 18:36:19+00:00,cust_01220,873,merch_0085,utility,1820.0,debit_card,dev_02499,198.51.175.164,card_01097,Lucknow,0,legitimate
tx_0015251,2026-02-06 18:40:08+00:00,cust_00201,643,merch_0124,groceries,3698.67,debit_card,dev_02205,198.51.43.8,card_01520,Lucknow,0,legitimate
tx_0015252,2026-02-06 18:47:00+00:00,cust_00103,92,merch_0112,electronics,1993.45,upi,dev_01624,198.51.157.4,card_01662,Bengaluru,0,legitimate
tx_0015253,2026-02-06 18:47:34+00:00,cust_00569,230,merch_0134,food_delivery,1573.54,debit_card,dev_01332,198.51.93.168,card_00314,Chennai,0,legitimate
tx_0015254,2026-02-06 18:49:27+00:00,cust_01397,515,merch_0085,utility,4355.76,credit_card,dev_02104,198.51.123.161,card_01419,Ahmedabad,0,legitimate
tx_0015255,2026-02-06 18:51:40+00:00,cust_00185,66,merch_0057,groceries,5678.62,upi,dev_02539,198.51.68.148,card_00938,Ahmedabad,0,legitimate
tx_0015256,2026-02-06 18:54:12+00:00,cust_00810,46,merch_0012,food_delivery,1951.42,upi,dev_02363,198.51.11.242,card_01127,Hyderabad,0,legitimate
tx_0015257,2026-02-06 18:54:52+00:00,cust_01748,775,merch_0141,electronics,1886.15,upi,dev_00590,198.51.176.9,card_01853,Delhi NCR,0,legitimate
tx_0015258,2026-02-06 18:55:04+00:00,cust_00085,459,merch_0026,travel,1928.42,credit_card,dev_01321,198.51.12.211,card_00451,Hyderabad,0,legitimate
tx_0015259,2026-02-06 18:55:27+00:00,cust_00459,707,merch_0054,food_delivery,1317.2,upi,dev_02536,198.51.231.156,card_00239,Jaipur,0,legitimate
tx_0015260,2026-02-06 18:59:02+00:00,cust_00677,561,merch_0105,digital_goods,3571.59,upi,dev_00957,198.51.191.168,card_00276,Bengaluru,0,legitimate
tx_0015261,2026-02-06 19:04:42+00:00,cust_01804,746,merch_0023,food_delivery,2784.18,upi,dev_02492,198.51.116.32,card_00760,Pune,0,legitimate
tx_0015262,2026-02-06 19:04:56+00:00,cust_01569,628,merch_0025,fashion,720.79,debit_card,dev_02432,198.51.50.143,card_02240,Ahmedabad,0,legitimate
tx_0015263,2026-02-06 19:07:50+00:00,cust_01268,878,merch_0029,electronics,2986.83,debit_card,dev_02313,198.51.101.231,card_00469,Bengaluru,0,legitimate
tx_0015264,2026-02-06 19:12:03+00:00,cust_00429,52,merch_0116,fashion,1242.34,debit_card,dev_01086,198.51.218.129,card_02147,Chennai,0,legitimate
tx_0015265,2026-02-06 19:14:14+00:00,cust_00025,160,merch_0051,groceries,1318.46,credit_card,dev_01389,198.51.165.239,card_02310,Chennai,0,legitimate
tx_0015266,2026-02-06 19:15:04+00:00,cust_01262,379,merch_0146,luxury_goods,3411.32,upi,dev_02562,198.51.186.64,card_01786,Mumbai,0,legitimate
tx_0015267,2026-02-06 19:16:32+00:00,cust_01969,906,merch_0077,food_delivery,1350.51,credit_card,dev_02081,198.51.39.112,card_01070,Hyderabad,0,legitimate
tx_0015268,2026-02-06 19:23:41+00:00,cust_01980,71,merch_0031,travel,1410.21,upi,dev_02206,198.51.107.47,card_01404,Mumbai,0,legitimate
tx_0015269,2026-02-06 19:27:04+00:00,cust_00215,360,merch_0101,electronics,4501.98,credit_card,dev_01062,198.51.5.121,card_01721,Ahmedabad,0,legitimate
tx_0015270,2026-02-06 19:30:20+00:00,cust_00817,44,merch_0139,food_delivery,1609.1,credit_card,dev_02177,198.51.16.32,card_02016,Ahmedabad,0,legitimate
tx_0015271,2026-02-06 19:30:32+00:00,cust_00253,675,merch_0076,utility,519.94,netbanking,dev_00338,198.51.62.161,card_02280,Delhi NCR,0,legitimate
tx_0015272,2026-02-06 19:37:18+00:00,cust_00095,851,merch_0077,food_delivery,465.77,debit_card,dev_02448,198.51.116.125,card_01440,Pune,0,legitimate
tx_0015273,2026-02-06 19:37:19+00:00,cust_00297,702,merch_0024,digital_goods,1337.05,credit_card,dev_01799,198.51.229.236,card_01598,Bengaluru,0,legitimate
tx_0015274,2026-02-06 19:40:00+00:00,cust_00480,840,merch_0067,utility,3118.57,debit_card,dev_00154,198.51.226.131,card_00281,Kolkata,0,legitimate
tx_0015275,2026-02-06 19:41:34+00:00,cust_01068,163,merch_0134,food_delivery,3835.92,credit_card,dev_01307,198.51.28.110,card_01428,Mumbai,0,legitimate
tx_0015276,2026-02-06 19:43:55+00:00,cust_01887,990,merch_0057,groceries,1373.47,upi,dev_01611,198.51.21.244,card_01369,Mumbai,0,legitimate
tx_0015277,2026-02-06 19:45:02+00:00,cust_00773,562,merch_0043,electronics,3939.51,credit_card,dev_01845,198.51.5.165,card_00563,Ahmedabad,0,legitimate
tx_0015278,2026-02-06 19:46:42+00:00,cust_01791,82,merch_0036,fashion,535.79,upi,dev_01573,198.51.169.205,card_00158,Lucknow,0,legitimate
tx_0015279,2026-02-06 19:53:45+00:00,cust_00886,793,merch_0024,digital_goods,8405.25,debit_card,dev_01311,198.51.250.238,card_00490,Pune,0,legitimate
